week,year,region,rainfall,y,mu_true,amp_true,beta_true
28,6,coastal,0.6148111675105447,3.5173682406458022,3.4761352713709397,1.4,0.29840519620835787
29,6,coastal,-0.5198983921292921,3.1755573979690133,3.0955820838755517,1.4,0.2556291360290201
30,6,coastal,-1.3699154323645653,2.9020043502591037,2.8661655031045385,1.4,0.20912542741969609
31,6,coastal,0.23607658083481237,2.8517729346722613,3.100538572668378,1.4,0.15957219916914114
32,6,coastal,0.5693624252238375,3.4701080346581747,3.019371432926701,1.4,0.10769204892940096
33,6,coastal,-0.08070473941166392,2.555586032742048,2.834134754252206,1.4,0.05424150611489539
34,6,coastal,-0.7345458789101873,3.0107461159303393,2.705980546664734,1.4,-1.4473103847089729e-16
35,6,coastal,2.2488605730982347,2.2560777282141697,2.4416420738461437,1.4,-0.054241506114895276
36,6,coastal,-0.15456952781940023,2.646112090346504,2.4325532719313308,1.4,-0.10769204892940085
37,6,coastal,0.5447309258175733,1.9088866160516196,2.181471898116822,1.4,-0.15957219916914103
38,6,coastal,-0.0442591014931129,2.1579272428384586,2.136727955280587,1.4,-0.20912542741969564
39,6,coastal,0.15822239257036802,1.4230262847333202,1.9595537464867925,1.4,-0.25562913602902004
40,6,coastal,0.8834384121497709,1.59168550321014,1.6293202880462685,1.4,-0.29840519620835776
41,6,coastal,0.4569058162387893,1.3108372928319059,1.6590675898416003,1.4,-0.3368298366769955
42,6,coastal,-0.2225273301064583,1.8546606793314528,1.8484585387815327,1.4,-0.37034273965214537
43,6,coastal,1.0399689947138442,1.40402930707483,1.3427184040097666,1.4,-0.3984552115439443
44,6,coastal,1.0555662008157671,1.3084892118853095,1.345527434486413,1.4,-0.4207573092084366
45,6,coastal,0.26210399355403635,1.5825572708084628,1.75113812671722,1.4,-0.4369238178417234
46,6,coastal,0.35767805862975066,2.019776166225846,1.8254193478624767,1.4,-0.4467189933441243
47,6,coastal,-0.6854106720550204,2.19473434744104,2.4549861980852876,1.4,-0.45
48,6,coastal,0.6752419766582324,1.8122501010917769,2.0444820487743707,1.4,-0.4467189933441243
49,6,coastal,-1.0815153368173394,3.1367663952430376,3.0511628656190695,1.4,-0.43692381784172346
50,6,coastal,1.1969134871896838,2.229518277581618,2.333633617470755,1.4,-0.4207573092084367
51,6,coastal,0.9311653907041654,2.803868573809467,2.742956269406215,1.4,-0.3984552115439446
52,6,coastal,0.22776607309899388,3.4805688713122698,3.315648488488709,1.4,-0.37034273965214565
0,1,inland,-0.4091282047003783,2.8951512122676557,3.151517660197702,0.9,-0.37034273965214537
1,1,inland,-0.8002149461850059,3.7400543560847663,3.453403716110358,0.9,-0.3368298366769955
2,1,inland,0.006398515507071462,3.4990223717997795,3.359862546777259,0.9,-0.29840519620835787
3,1,inland,-0.5233923199217373,3.838435009738986,3.661822362229951,0.9,-0.2556291360290201
4,1,inland,-1.1541463939693177,3.926669072618378,3.9188521305396278,0.9,-0.20912542741969584
5,1,inland,1.3778218938143165,3.9843408620842498,3.5859263188446047,0.9,-0.15957219916914103
6,1,inland,0.806789881984743,3.5758625296988207,3.822628832311156,0.9,-0.10769204892940099
7,1,inland,0.7708479269856882,3.664773866815726,3.9445510161496293,0.9,-0.05424150611489537
8,1,inland,-0.2731266613248428,3.9198616270150337,4.035215595750197,0.9,0.0
9,1,inland,-1.2674780373136936,4.042956489806591,3.9874004231329443,0.9,0.05424150611489537
10,1,inland,-0.05812179472312778,3.9225407897991076,4.044139000601537,0.9,0.10769204892940099
11,1,inland,-0.7961164774639815,3.866314095591457,3.8931973777735167,0.9,0.15957219916914103
12,1,inland,0.17327275473956316,3.8169816299308215,4.005058159833928,0.9,0.20912542741969584
13,1,inland,-0.31851122906744145,3.7288603223504326,3.8185792496979487,0.9,0.2556291360290201
14,1,inland,1.2470171577009317,3.9981266418346295,4.190169952056603,0.9,0.29840519620835787
15,1,inland,-0.4137376507282787,3.5782992831878997,3.58810065116773,0.9,0.3368298366769955
16,1,inland,-0.0324828411419323,3.952347614957213,3.6206011966908345,0.9,0.37034273965214537
17,1,inland,1.1269568412549107,3.9483855631612914,3.986712331914508,0.9,0.3984552115439445
18,1,inland,0.3201848872785105,3.198721657846869,3.580875494478898,0.9,0.4207573092084367
19,1,inland,0.45602165866964184,3.4215462485803316,3.5602031021375593,0.9,0.4369238178417234
20,1,inland,-0.9302062077688633,2.6718196398570564,2.868566316338867,0.9,0.4467189933441243
21,1,inland,0.8377323418360263,3.4744763048644316,3.5937077094383465,0.9,0.45
22,1,inland,0.22741972680000622,3.095553733474513,3.260603648505585,0.9,0.4467189933441243
23,1,inland,0.9896932943555006,3.7919654207139626,3.5426813336545893,0.9,0.43692381784172346
24,1,inland,1.2732974640668535,3.6552362246670564,3.60474551346771,0.9,0.4207573092084367
25,1,inland,1.0066707935953683,2.996840863645066,3.434211801996363,0.9,0.3984552115439445
26,1,inland,-1.111521098906478,2.656355357309348,2.5883562310498114,0.9,0.3703427396521454
27,1,inland,-0.9631982074923425,2.523180423571248,2.642467527103569,0.9,0.3368298366769956
28,1,inland,-0.6233652552772312,2.674012417176853,2.74498827002451,0.9,0.29840519620835787
29,1,inland,0.6109256403400275,3.0059732062066757,3.0459096326256656,0.9,0.2556291360290201
30,1,inland,1.8206101011107618,2.9122163445718754,3.2217249284765144,0.9,0.20912542741969609
31,1,inland,-0.0103837934412619,2.6449636298552583,2.781614879632725,0.9,0.15957219916914114
32,1,inland,-1.3330198329762528,2.237933528366981,2.5723372658474313,0.9,0.10769204892940096
33,1,inland,1.1924131901318735,2.460696090279344,2.7037219093309157,0.9,0.05424150611489539
34,1,inland,-0.16229654220082015,2.565389276123098,2.553844637141615,0.9,-1.4473103847089729e-16
35,1,inland,1.029355454172007,2.2495299210370523,2.4064957045067414,0.9,-0.054241506114895276
36,1,inland,-0.6633729441423761,2.368360343277586,2.438809010487999,0.9,-0.10769204892940085
37,1,inland,-2.0687652056726735,2.462035873098781,2.602657576944129,0.9,-0.15957219916914103
38,1,inland,-1.4291423072606142,2.4785002312027626,2.4808164434117783,0.9,-0.20912542741969564
39,1,inland,0.7523956498940054,1.6920886951635898,1.9076657500656025,0.9,-0.25562913602902004
40,1,inland,0.4288648914624838,1.741171365360999,1.903202066977432,0.9,-0.29840519620835776
41,1,inland,0.6689553775881529,1.9997207577990408,1.7544404345455509,0.9,-0.3368298366769955
42,1,inland,-0.5505991943648275,2.299428362802244,2.1535121583286103,0.9,-0.37034273965214537
43,1,inland,-0.4105264035565934,2.404392167792868,2.1074260441291264,0.9,-0.3984552115439443
44,1,inland,-0.5683263172522862,2.343366227788612,2.2039118562492157,0.9,-0.4207573092084366
45,1,inland,-0.8420491678977002,2.7342437673426843,2.3815483685534318,0.9,-0.4369238178417234
46,1,inland,1.3619701097691685,1.4362319389234688,1.4820683958415273,0.9,-0.4467189933441243
47,1,inland,0.7410005629278877,1.504397223595567,1.8607613581785043,0.9,-0.45
48,1,inland,2.6478044946318366,1.6917859980540308,1.139684668990125,0.9,-0.4467189933441243
49,1,inland,-0.569005057833175,2.9071740681891862,2.7205838265555884,0.9,-0.43692381784172346
50,1,inland,-0.16145478461760604,2.651630956022145,2.7061613836819425,0.9,-0.4207573092084367
51,1,inland,-0.6954361654223565,2.8831798823564294,3.093232717928302,0.9,-0.3984552115439446
52,1,inland,-0.19112367311426878,2.989848905611583,3.07078126471352,0.9,-0.37034273965214565
0,2,inland,-0.36354976299661607,2.565252450226588,3.134638015228055,0.9,-0.37034273965214537
1,2,inland,0.3033253473497521,3.178686385686543,3.081698419272562,0.9,-0.3368298366769955
2,2,inland,1.0915395284657998,3.314617477620488,3.0360508298915736,0.9,-0.29840519620835787
3,2,inland,-0.2931807251188954,3.8543984374326437,3.6029735711466375,0.9,-0.2556291360290201
4,2,inland,0.2132761967886925,3.5146110032063547,3.632889296784011,0.9,-0.20912542741969584
5,2,inland,0.7683078955873,4.112628648145117,3.683187807966066,0.9,-0.15957219916914103
6,2,inland,0.015500796071659185,4.373969176586669,3.9078443752686085,0.9,-0.10769204892940099
7,2,inland,-0.4953682181263926,3.805964747192244,4.013232486927506,0.9,-0.05424150611489537
8,2,inland,-0.18621588358446378,4.377681304847241,4.035215595750197,0.9,0.0
9,2,inland,-0.6973340454183069,3.8094643799639507,4.018325891955709,0.9,0.05424150611489537
10,2,inland,-0.4156331424073463,4.110498113469632,4.005637871053912,0.9,0.10769204892940099
11,2,inland,-0.9018395393717056,3.75185795408262,3.876326916282006,0.9,0.15957219916914103
12,2,inland,0.752629948074228,3.8171642083248107,4.126216480518716,0.9,0.20912542741969584
13,2,inland,0.7068617181508607,4.5253975945257405,4.080694450302893,0.9,0.2556291360290201
14,2,inland,-0.27634574728060884,3.6114099797637604,3.735590545499053,0.9,0.29840519620835787
15,2,inland,0.6229800621832983,3.881991810272154,3.9372981090878847,0.9,0.3368298366769955
16,2,inland,0.9683374768593433,3.733214115831819,3.991247735158958,0.9,0.37034273965214537
17,2,inland,-0.38934825185266864,3.342767964222737,3.3825326652751673,0.9,0.3984552115439445
18,2,inland,-0.4358058929358274,3.5448961997017725,3.2627868480095263,0.9,0.4207573092084367
19,2,inland,-1.9015873024991106,2.265030492430964,2.5301075938458486,0.9,0.4369238178417234
20,2,inland,0.8067844735872333,3.770938805806623,3.644513044962387,0.9,0.4467189933441243
21,2,inland,1.0512805131339487,3.929022822387806,3.6898043865224115,0.9,0.45
22,2,inland,-0.9468450714457524,2.834566360172416,2.7360372599137985,0.9,0.4467189933441243
23,2,inland,0.008495954455247541,2.955331289469618,3.1139728458492275,0.9,0.43692381784172346
24,2,inland,-1.3028282124371577,2.8234607449534006,2.5208218056391187,0.9,0.4207573092084367
25,2,inland,-0.9717695992477351,2.539100352749216,2.6458919167389796,0.9,0.3984552115439445
26,2,inland,0.16099549115253917,3.1368156275042343,3.059623511265074,0.9,0.3703427396521454
27,2,inland,-0.04645965766817353,3.0425636170344577,2.9512524231163497,0.9,0.3368298366769956
28,2,inland,0.6152192958547013,3.161813982906288,3.114588336025675,0.9,0.29840519620835787
29,2,inland,-0.21756798571800212,2.6899318048801555,2.8341225227909015,0.9,0.2556291360290201
30,2,inland,-1.2924257171781535,2.5146504208098537,2.5707099824040216,0.9,0.20912542741969609
31,2,inland,-1.1507500305277016,2.7257809487662925,2.599644131322604,0.9,0.15957219916914114
32,2,inland,0.5451789796421922,2.7636575253041658,2.7746043442750796,0.9,0.10769204892940096
33,2,inland,0.2611964635567928,2.767065669051844,2.6532113115621008,0.9,0.05424150611489539
34,2,inland,0.10616026980795992,2.9568694429666307,2.553844637141615,0.9,-1.4473103847089729e-16
35,2,inland,0.4084821040956583,2.6098975314474075,2.4401728101214832,0.9,-0.054241506114895276
36,2,inland,1.185345965301937,2.0736831798827735,2.2397166832354136,0.9,-0.10769204892940085
37,2,inland,-0.7070656774723058,2.687520610177341,2.3853681886216145,0.9,-0.15957219916914103
38,2,inland,-0.2627152811456875,2.1574014014818297,2.2368868930216097,0.9,-0.20912542741969564
39,2,inland,-0.3666367753884972,2.0065429716617893,2.1937230421290277,0.9,-0.25562913602902004
40,2,inland,1.1891224939199478,1.5442189550815404,1.6763372479472167,0.9,-0.29840519620835776
41,2,inland,0.7146220828002033,1.7145303640411542,1.7390585256873994,0.9,-0.3368298366769955
42,2,inland,1.7718720347529167,0.9682356586796393,1.2934018005738597,0.9,-0.37034273965214537
43,2,inland,-0.4593732108751537,2.1006888075276664,2.1268893090724896,0.9,-0.3984552115439443
44,2,inland,-1.6215327221862443,1.9880803686442319,2.647056149230319,0.9,-0.4207573092084366
45,2,inland,0.1625003139839521,1.8948231837415246,1.942636773718775,0.9,-0.4369238178417234
46,2,inland,0.07082690403288089,2.1660385068706676,2.0588465889711474,0.9,-0.4467189933441243
47,2,inland,1.2193500280532878,1.5356072094729494,1.6455040988720744,0.9,-0.45
48,2,inland,-1.4608806319802685,3.032553039989153,2.9751123527182606,0.9,-0.4467189933441243
49,2,inland,-0.890581022569151,2.783536221320272,2.8610880247941664,0.9,-0.43692381784172346
50,2,inland,-0.11298991739487255,3.290551669314743,2.685769436558161,0.9,-0.4207573092084367
51,2,inland,0.38964288446962425,2.877447997093718,2.6608773155616907,0.9,-0.3984552115439446
52,2,inland,2.551948892728105,2.4015571858106286,2.054904255614815,0.9,-0.37034273965214565
0,3,inland,-0.13221208908134363,3.1046198665176816,3.048963787285518,0.9,-0.37034273965214537
1,3,inland,-1.701183840223659,3.4960492177131184,3.7568769215404507,0.9,-0.3368298366769955
2,3,inland,2.1100248070197374,3.0705772282321915,2.7321295305093622,0.9,-0.29840519620835787
3,3,inland,1.5941909815287432,3.577786334712088,3.1205063724106843,0.9,-0.2556291360290201
4,3,inland,1.3255869136849003,3.4037246769180114,3.4002768426895833,0.9,-0.20912542741969584
5,3,inland,0.017044202581773214,3.8635184617922937,3.8030686076148883,0.9,-0.15957219916914103
6,3,inland,-0.49241184204344507,4.172817475764445,3.9625425279443616,0.9,-0.10769204892940099
7,3,inland,0.18550690608880332,4.077512909125846,3.976300794713907,0.9,-0.05424150611489537
8,3,inland,-0.7905325468754614,4.034346848085635,4.035215595750197,0.9,0.0
9,3,inland,0.026536837601172494,3.8250326338282576,4.057589738883404,0.9,0.05424150611489537
10,3,inland,-1.2571431130056714,3.7900917548560185,3.915013938125658,0.9,0.10769204892940099
11,3,inland,-0.5786447061720454,4.08630371117036,3.9278998265757794,0.9,0.15957219916914103
12,3,inland,-0.3526228038449892,4.254091125841856,3.895080026366814,0.9,0.20912542741969584
13,3,inland,-0.8508685527551955,4.250995608836352,3.6824932069849265,0.9,0.2556291360290201
14,3,inland,-1.7813647401087729,3.681926186800374,3.286485057646859,0.9,0.29840519620835787
15,3,inland,1.6693058122186433,4.308072017163078,4.289731840583225,0.9,0.3368298366769955
16,3,inland,0.34049468007333616,3.724664818857426,3.758730713726363,0.9,0.37034273965214537
17,3,inland,0.6972404207867594,3.5917863437168736,3.815489584692964,0.9,0.3984552115439445
18,3,inland,0.6316278834834158,3.4640595924882582,3.711917411533887,0.9,0.4207573092084367
19,3,inland,0.5072810274981806,3.446009631682243,3.5825995412662817,0.9,0.4369238178417234
20,3,inland,0.6287106208975434,3.3978313164773293,3.5649640727479386,0.9,0.4467189933441243
21,3,inland,0.7031065428271273,3.9658461216546144,3.533126099884342,0.9,0.45
22,3,inland,-0.3560321975195168,3.048389098623866,2.999964592208875,0.9,0.4467189933441243
23,3,inland,-0.6462659610130602,3.130285885034776,2.827891769965455,0.9,0.43692381784172346
24,3,inland,-2.311939556329693,1.9931650162857932,2.0962308318911864,0.9,0.4207573092084367
25,3,inland,0.40228226147476254,3.4067176830547066,3.193390041575513,0.9,0.3984552115439445
26,3,inland,-0.4560817664072172,2.851118459155084,2.8310934291233614,0.9,0.3703427396521454
27,3,inland,1.281878134259093,3.238449489572936,3.398676224623092,0.9,0.3368298366769956
28,3,inland,0.648364483310102,3.141787467049793,3.1244790321916667,0.9,0.29840519620835787
29,3,inland,-1.57871302778977,2.707759694367334,2.4861741916759112,0.9,0.2556291360290201
30,3,inland,-0.41387503437629747,2.8742221983035203,2.7544372694548254,0.9,0.20912542741969609
31,3,inland,0.7005291741333529,2.9756759714265626,2.895056825286467,0.9,0.15957219916914114
32,3,inland,-0.6085226375258587,2.6763126222529574,2.6503598532690886,0.9,0.10769204892940096
33,3,inland,0.0074391032965357385,3.1991341880418505,2.6394471301538442,0.9,0.05424150611489539
34,3,inland,-0.7255564375627033,2.2972044724834793,2.553844637141615,0.9,-1.4473103847089729e-16
35,3,inland,-0.05237086340616308,2.6150027150674013,2.465170169176301,0.9,-0.054241506114895276
36,3,inland,0.12454599746938784,2.503708156886674,2.353956405275543,0.9,-0.10769204892940085
37,3,inland,0.12593440305141335,2.401604666232838,2.2524445338643733,0.9,-0.15957219916914103
38,3,inland,-0.4377430437423703,2.8382211298782813,2.2734896486849543,0.9,-0.20912542741969564
39,3,inland,0.8647182766176776,1.8531841497341939,1.87895281403972,0.9,-0.25562913602902004
40,3,inland,-1.3957716183428348,2.5723946148402614,2.4476830826948213,0.9,-0.29840519620835776
41,3,inland,-0.7081031085911489,2.230334038811758,2.218274819539996,0.9,-0.3368298366769955
42,3,inland,-0.8804454619634159,2.168171112685701,2.2756683287351063,0.9,-0.37034273965214537
43,3,inland,1.177567899583112,1.3304835648167324,1.4746415926198622,0.9,-0.3984552115439443
44,3,inland,1.6341891269056281,1.4109400938799455,1.2771873844753068,0.9,-0.4207573092084366
45,3,inland,0.48458819477793386,1.7221061145422918,1.8019089071617187,0.9,-0.4369238178417234
46,3,inland,-1.4745726912309443,2.444530409672236,2.7492059404818203,0.9,-0.4467189933441243
47,3,inland,-0.133305976013879,2.158801869987412,2.2541993007022993,0.9,-0.45
48,3,inland,-0.2376731290917774,2.2871649411187933,2.428682328376934,0.9,-0.4467189933441243
49,3,inland,-0.6018325812471521,2.6998128028341446,2.734926953415912,0.9,-0.43692381784172346
50,3,inland,1.466451179257953,2.2250723967943045,2.021208050677296,0.9,-0.4207573092084367
51,3,inland,-0.512453331246424,3.037744132029791,3.0203222540278207,0.9,-0.3984552115439446
52,3,inland,1.0594001617618376,2.45056741740874,2.6076588417051956,0.9,-0.37034273965214565
0,4,inland,1.7353557410559004,2.3317917772901167,2.357323600586279,0.9,-0.37034273965214537
1,4,inland,-0.42720152235630976,3.3845355835878577,3.3277616654838114,0.9,-0.3368298366769955
2,4,inland,1.0438798119709243,2.752310975598939,3.050272736943462,0.9,-0.29840519620835787
3,4,inland,-0.941944571717596,3.4315235481964166,3.768816512739527,0.9,-0.2556291360290201
4,4,inland,-0.21888858668692454,3.7199115784631975,3.72326594184409,0.9,-0.20912542741969584
5,4,inland,0.30630431760761406,3.868553217774912,3.756910734928296,0.9,-0.15957219916914103
6,4,inland,-0.936285653609633,4.428631820095391,4.010344208178028,0.9,-0.10769204892940099
7,4,inland,-1.1292332971470977,4.372324935877083,4.047614283487226,0.9,-0.05424150611489537
8,4,inland,0.22400317528747932,3.823846480254037,4.035215595750197,0.9,0.0
9,4,inland,-0.7981570537483921,3.89696456693524,4.01285710013285,0.9,0.05424150611489537
10,4,inland,-0.5949565797274595,3.96578676560665,3.9863261626678455,0.9,0.10769204892940099
11,4,inland,-1.877474919288839,3.771358783068022,3.7206426331214084,0.9,0.15957219916914103
12,4,inland,1.030930559493818,4.278746945103533,4.184416214833,0.9,0.20912542741969584
13,4,inland,-0.17032126921731014,3.583279106829305,3.8564609211026126,0.9,0.2556291360290201
14,4,inland,0.046693326259170984,4.02165143620045,3.831987083621657,0.9,0.29840519620835787
15,4,inland,0.9211879793994963,4.3269154073478955,4.037743433139604,0.9,0.3368298366769955
16,4,inland,0.8649382245477526,3.565800880981476,3.9529545727799,0.9,0.37034273965214537
17,4,inland,0.2850816843422097,4.07397477564701,3.651262788173266,0.9,0.3984552115439445
18,4,inland,0.3118435443683786,3.2635621115904088,3.5773658134808457,0.9,0.4207573092084367
19,4,inland,-0.5787745031078129,3.0511930466847534,3.108076012445792,0.9,0.4369238178417234
20,4,inland,2.1431755551616543,3.9705867220668316,4.241504323637377,0.9,0.4467189933441243
21,4,inland,-1.5076595622600397,2.9949451846545676,2.5382813525951167,0.9,0.45
22,4,inland,-0.633916431081417,3.219248589435722,2.8758284271259,0.9,0.4467189933441243
23,4,inland,1.4801947393197037,3.9732703736339987,3.756993097645231,0.9,0.43692381784172346
24,4,inland,-1.0856451407312078,2.823017538265663,2.612203170495737,0.9,0.4207573092084367
25,4,inland,0.5219284196772171,3.4976885892897265,3.2410636768524923,0.9,0.3984552115439445
26,4,inland,-0.2596205571682802,3.29153586827108,2.9038514115882825,0.9,0.3703427396521454
27,4,inland,0.6156003078635646,3.3881484451204993,3.1742539731767825,0.9,0.3368298366769956
28,4,inland,-0.10732788528083789,2.6861181249836408,2.8989765026691288,0.9,0.29840519620835787
29,4,inland,-1.9044726559545033,2.286209078311202,2.4029005393750253,0.9,0.2556291360290201
30,4,inland,-1.0866189689965648,2.8063515207284255,2.613749406583354,0.9,0.20912542741969609
31,4,inland,1.7543919695937735,3.130916801556732,3.063224029180625,0.9,0.15957219916914114
32,4,inland,-0.8833434291808342,2.4610404901216,2.620763839127364,0.9,0.10769204892940096
33,4,inland,1.034832744181116,2.6519485958940736,2.69517450860829,0.9,0.05424150611489539
34,4,inland,0.7327261681800028,2.81085783876887,2.553844637141615,0.9,-1.4473103847089729e-16
35,4,inland,1.3175215419379775,2.520326523129675,2.390865141895078,0.9,-0.054241506114895276
36,4,inland,0.5134180539448756,2.142870871240922,2.3120779767423083,0.9,-0.10769204892940085
37,4,inland,0.8178914326109609,2.8053777068082653,2.14202742892701,0.9,-0.15957219916914103
38,4,inland,-0.3591674967070007,2.425629232782735,2.257057503826446,0.9,-0.20912542741969564
39,4,inland,1.3210076890705813,1.7962287305434579,1.762311945755195,0.9,-0.25562913602902004
40,4,inland,1.4707477804486306,1.0573470475737219,1.5922987990633903,0.9,-0.29840519620835776
41,4,inland,-1.0321619115733969,2.6928316001529184,2.327427493222249,0.9,-0.3368298366769955
42,4,inland,0.2198497206157284,1.861854210080074,1.8681819963926887,0.9,-0.37034273965214537
43,4,inland,-0.9974324566121712,2.3645627269594027,2.341281819655808,0.9,-0.3984552115439443
44,4,inland,0.801010604500718,1.9009414585675382,1.6277533376526578,0.9,-0.4207573092084366
45,4,inland,0.16345974985222078,1.8876696846855505,1.9422175733362368,0.9,-0.4369238178417234
46,4,inland,0.2927196067628786,1.7179380376414548,1.9597229041771955,0.9,-0.4467189933441243
47,4,inland,0.553742510257803,2.034979404794056,1.9450274818800426,0.9,-0.45
48,4,inland,0.014328025813359162,2.5187421918531454,2.3161086261361543,0.9,-0.4467189933441243
49,4,inland,-1.246194708764511,2.5969939397236734,3.016464114243412,0.9,-0.43692381784172346
50,4,inland,-0.31962173957596945,2.4633398271428035,2.7727112860559155,0.9,-0.4207573092084367
51,4,inland,-0.934582812744658,3.04720215544836,3.188521945877135,0.9,-0.3984552115439446
52,4,inland,0.2785593413987226,2.9742596597469175,2.8968375703507006,0.9,-0.37034273965214565
0,5,inland,-0.8507783871023862,3.2910699668509222,3.315079598716331,0.9,-0.37034273965214537
1,5,inland,-1.250251952547675,3.6335601420748573,3.6049896074620995,0.9,-0.3368298366769955
2,5,inland,0.12224948886180245,3.044540638260608,3.3252920143424114,0.9,-0.29840519620835787
3,5,inland,-0.46975948322760364,3.879321005721807,3.6481122465230436,0.9,-0.2556291360290201
4,5,inland,-0.622872346243534,3.6895428535667216,3.8077492182319816,0.9,-0.20912542741969584
5,5,inland,1.1766240481933072,3.564042984147828,3.618031901538443,0.9,-0.15957219916914103
6,5,inland,0.37603420655392,4.038532451057419,3.869017793586269,0.9,-0.10769204892940099
7,5,inland,1.0864082100280166,3.9264120207840194,3.9274345511273707,0.9,-0.05424150611489537
8,5,inland,1.1365194576558975,4.1844108608359,4.035215595750197,0.9,0.0
9,5,inland,-0.04746970745110915,3.798892892635568,4.053575512417409,0.9,0.05424150611489537
10,5,inland,0.11065663893349412,3.9769412514474536,4.062315095937113,0.9,0.10769204892940099
11,5,inland,-0.7833166849975218,4.181993765348463,3.8952398688062986,0.9,0.15957219916914103
12,5,inland,-0.30154084686428223,4.3724037559983335,3.905762562453839,0.9,0.20912542741969584
13,5,inland,-1.7466996123714869,3.534378137510673,3.4534926871872527,0.9,0.2556291360290201
14,5,inland,0.5251628465897686,3.8893734854367668,3.9747648747156274,0.9,0.29840519620835787
15,5,inland,-0.3767789297865615,3.6661985199414717,3.600549451106319,0.9,0.3368298366769955
16,5,inland,0.4475033879429777,4.076597629027497,3.798360611765442,0.9,0.37034273965214537
17,5,inland,-0.9988272804779115,3.2813408199884098,3.1396825699926985,0.9,0.3984552115439445
18,5,inland,-1.2749375308888666,2.8709602010412705,2.9097160779527376,0.9,0.4207573092084367
19,5,inland,0.1433065398156347,3.1991902972076973,3.423570418511038,0.9,0.4369238178417234
20,5,inland,-2.247352032530146,2.013733887260006,2.2801722594140905,0.9,0.4467189933441243
21,5,inland,0.9869869076391112,3.4327332003255515,3.6608722640497344,0.9,0.45
22,5,inland,-1.2143491930475097,2.6454169062339354,2.616538087996457,0.9,0.4467189933441243
23,5,inland,1.5711713152496434,4.0155461359954785,3.796742930534708,0.9,0.43692381784172346
24,5,inland,-0.4594344690997691,3.2889205044051617,2.8756858876889893,0.9,0.4207573092084367
25,5,inland,-0.4336036269928434,2.820177545246404,2.860326953059555,0.9,0.3984552115439445
26,5,inland,-2.120493516385159,2.4889401816592605,2.214690621727309,0.9,0.3703427396521454
27,5,inland,0.3395124682500109,2.853978033968192,3.0812593512512447,0.9,0.3368298366769956
28,5,inland,-1.9909193858670526,2.476510474150709,2.336903011360304,0.9,0.29840519620835787
29,5,inland,0.9008662524967361,3.0449770467869506,3.12002690081101,0.9,0.2556291360290201
30,5,inland,-0.42616299262678986,2.7409600800052,2.751867544933576,0.9,0.20912542741969609
31,5,inland,-0.5198918291914544,2.678773298531276,2.7003115618737175,0.9,0.15957219916914114
32,5,inland,0.5775000490118326,2.429895919212709,2.7780850664590853,0.9,0.10769204892940096
33,5,inland,-0.14699883338391326,2.6508738543138795,2.6310701838670196,0.9,0.05424150611489539
34,5,inland,-0.5748002584422617,2.5269251821826484,2.553844637141615,0.9,-1.4473103847089729e-16
35,5,inland,0.9337489081261638,2.024139505964168,2.411681547558711,0.9,-0.054241506114895276
36,5,inland,0.08596647488556232,2.080853504074282,2.3581111131093135,0.9,-0.10769204892940085
37,5,inland,1.299410073155538,2.000690700816839,2.0651904405143764,0.9,-0.15957219916914103
38,5,inland,-0.7918917614431991,2.3690686524479223,2.347551150644277,0.9,-0.20912542741969564
39,5,inland,-0.610900517550107,2.1212935204210104,2.256163971501015,0.9,-0.25562913602902004
40,5,inland,-1.1393310901988487,2.339350114641558,2.37115989657824,0.9,-0.29840519620835776
41,5,inland,0.01306775264286221,1.7684996754100533,1.9753629561343355,0.9,-0.3368298366769955
42,5,inland,-0.19404740406681067,2.141551957584268,2.0214657914817655,0.9,-0.37034273965214537
43,5,inland,-0.24019334541900156,2.61167705739519,2.0395559494159854,0.9,-0.3984552115439443
44,5,inland,-0.273484577195903,1.9819097901941929,2.0798550390607584,0.9,-0.4207573092084366
45,5,inland,-0.6370839164679296,2.37518097747146,2.2919941683738476,0.9,-0.4369238178417234
46,5,inland,-0.8722606888637942,2.146903414167443,2.4801417291052834,0.9,-0.4467189933441243
47,5,inland,-0.31058981860411833,1.8905321450965977,2.3339770298679072,0.9,-0.45
48,5,inland,-0.12704627750415223,2.7393628405907013,2.3792632125988797,0.9,-0.4467189933441243
49,5,inland,-0.6714883268134265,2.4938346261377258,2.7653612077033403,0.9,-0.43692381784172346
50,5,inland,0.9095710119317065,2.7745496845280133,2.255519451433031,0.9,-0.4207573092084367
51,5,inland,-0.586405105240472,2.8949944519622193,3.049788723778669,0.9,-0.3984552115439446
52,5,inland,-2.4328989500560443,4.030654594968001,3.901006462460585,0.9,-0.37034273965214565
0,6,inland,-2.942576943470857,3.991113777021984,4.089762006882233,0.9,-0.37034273965214537
1,6,inland,1.4305693988634194,2.0340089409348834,2.7020089895060986,0.9,-0.3368298366769955
2,6,inland,-0.22447122032120578,3.744391161620519,3.4287552755956683,0.9,-0.29840519620835787
3,6,inland,0.6915295684574737,3.2003581590121786,3.3512529295608275,0.9,-0.2556291360290201
4,6,inland,0.280068558152817,3.9744495950404035,3.618921315665368,0.9,-0.20912542741969584
5,6,inland,0.6506390334639592,3.7242466119639377,3.7019644870688175,0.9,-0.15957219916914103
6,6,inland,0.1034924031805151,3.8742673183125125,3.8983683788104653,0.9,-0.10769204892940099
7,6,inland,0.27738764926921705,3.8036893629789077,3.9713170448208452,0.9,-0.05424150611489537
