sigma_obs,sigma_s1,beta_intercept
0.3129064770730613,1.1626205245146184,-0.09645168147730086
0.31767388030554244,1.732308838031478,-0.07163148411781639
0.2956105659515504,1.504838155935636,-0.11241740398060697
0.3621312371199418,1.8004555694074194,-0.14511516891696452
0.27370768969221426,1.1956310155316,-0.06898623601862558
0.3871780514605046,0.9855873204641294,-0.14646200288565472
0.36193852655924763,1.2759538049216201,-0.14133030300131622
0.36894552573966455,1.1611930483610267,-0.11197001746814006
0.33306716548395426,1.2239343342263571,-0.10410711750967372
0.33010625996942233,1.17948024462166,-0.10934658333237439
0.30113260923122237,1.2541508592450983,-0.13579172756024882
0.29535889724690007,1.378862757974407,-0.10416792927637328
0.3350358875636668,1.3669749501429773,-0.08408598763749182
0.3223450395318957,1.089050109442967,-0.11264257420304444
0.31479585794880544,1.079073322504179,-0.11885851091690824
0.3119586873645345,1.836202894408131,-0.10736100330841529
0.31882648066768093,1.4654561019534227,-0.08254119852829472
0.3317969564339091,1.7168754829893336,-0.0522584950052186
0.3284681582090777,1.7266112099874806,-0.05483043075228759
0.30338415260826185,1.3528607496402238,-0.16158138790815377
0.30538038870166656,1.3941825435356356,-0.11519372050793315
0.3139132396028116,1.1993075147725822,-0.10227674573474255
0.3153495464919076,1.0585884887642194,-0.12805243715002823
0.3101079391100131,1.241544474460017,-0.11203837072917705
0.31584351773780955,1.2711159918045376,-0.08086085774984
0.322241771093208,1.340721842375268,-0.12331829717782952
0.30605852342177736,1.6501468100180776,-0.1038393805498924
0.31809185005237867,1.7823842618168335,-0.10580203903254866
0.3304782340370302,1.764594897244802,-0.07335543954270944
0.328763002583235,1.558807304465286,-0.07287052306528498
0.3315820226297341,1.9253233923868533,-0.07345619719744263
0.30476869610527346,1.4033194202085764,-0.08301999493775572
0.324961439304397,1.4361449948902232,-0.09243739681473616
0.3191631415015846,1.1067083870254424,-0.08488792559230299
0.32109177375320785,0.8256087925716437,-0.10161240249962113
0.3340628625106167,1.2241883832532532,-0.11665180550170788
0.3029430280870391,0.9013203811424259,-0.10935238605921467
0.29901221732354955,1.1305167012363333,-0.09440430072402102
0.30687628961096647,1.5738691656311923,-0.13371045372606621
0.3117430727895431,1.6887549888285818,-0.13377958140608814
0.3085892778822076,1.0366398872624194,-0.10267207027082431
0.3173413305232132,1.4102892738975428,-0.14444353761947534
0.3036980038298529,1.3236133897587443,-0.1528779270845378
0.323492544285308,1.7182256658585393,-0.1107305212358339
0.3310157273373066,1.4612943656482806,-0.13604292321831823
0.30865188289864764,1.8152348256158162,-0.12016992113697479
0.30172379917250114,1.68487834274721,-0.15021841893521082
0.3393780052740752,1.3642312852879188,-0.13700383408043798
0.3298470137826461,1.9966032020661837,-0.10315580977744648
0.3250401209355204,1.814473136847531,-0.10139274785444737
0.31136337136701886,1.9875383142301317,-0.13379359731552104
0.3178723010015369,1.59943625838165,-0.1184525669186733
0.31145515019596187,1.5357093362056957,-0.12919271008925093
0.31528680727908504,1.7591524947721329,-0.09039332863453854
0.3224124996232247,1.475406569535546,-0.10845328950537313
0.29952126231044857,0.9927454167052977,-0.11216501243665616
0.3417975567071376,1.144721146927899,-0.11026593046416402
0.3291181128024999,1.067836821678997,-0.10092598122790175
0.29888095789745245,1.3235571867575913,-0.11503916870181931
0.3029766050046701,1.3259013727458206,-0.1377832766731764
0.31650100300389983,1.1748990006303672,-0.1334099079073602
0.3089427511363565,1.323384401756836,-0.13195393522001092
0.318692454528305,1.7646825354058577,-0.12943130434060596
0.2926191354391959,1.8577662612884582,-0.12828010618262686
0.2982770810640582,1.5276520749836737,-0.1169675293020938
0.30213031799716106,1.4173809337844097,-0.11523130747844088
0.31948611179375297,1.7957360326473708,-0.13279200654052328
0.3138844221500647,1.1803604693532779,-0.09228811268547182
0.3219583195647579,1.0991862416087173,-0.13750482696166852
0.3248403878252389,1.0933520269828074,-0.1425283457860073
0.30413577998258406,1.275339009439431,-0.11683561142042644
0.3381433575696523,0.8890359646963697,-0.0881805507520354
0.34613047832616417,1.0675581209289098,-0.09228877222235589
0.3555034538845323,1.0190687912527057,-0.101416021052419
0.3654942805196958,1.2310246881834692,-0.11351193268821703
0.3176192054451949,1.9318668279957338,-0.11319756814333665
0.31864388394898774,1.9921617003017382,-0.11371848986345819
0.326561058900605,1.5763868654593405,-0.11148653593021203
0.33254131658865976,1.267722170425253,-0.1329359356461417
0.29454313703236334,1.1895354338129993,-0.12038829997183906
0.3277039239747973,1.201354959214489,-0.11483896861932841
0.30884016704937783,0.9940030710334596,-0.1008728694661376
0.31868819073807086,0.9007607697850671,-0.09856433559630051
0.3025040978880728,1.028974532016108,-0.08933962012513011
0.3157702395977694,1.097975936971604,-0.09995722967880745
0.30877874726078874,1.0786755064714753,-0.12059352360523376
0.33432209284839587,1.867867288498356,-0.10360448623266683
0.341528386016395,2.1650351907880006,-0.10821317225596128
0.29920867789192923,1.1845510612419154,-0.1385252876135277
0.2807151312230601,1.1491322503325716,-0.15410649174650065
0.3004219174973683,1.1813129965459763,-0.174437500215832
0.3176723725104279,1.350815283294034,-0.045013910676843454
0.32859076005975324,1.0895990500823516,-0.13908974087172374
0.2990168533605348,1.3788972205496242,-0.0971017360194226
0.3139507244176616,1.2845035369434292,-0.11808546203198389
0.3202428931026877,1.6605528896588033,-0.1535837763643576
0.30477554586747874,1.1530930290014707,-0.0877226652901506
0.31995023873668327,1.0863843544101999,-0.11097673119739075
0.2995161339931948,1.1233420897568966,-0.14364517814113242
0.29507317836601593,1.5832968179246107,-0.13750159282403923
0.3235024433198758,1.5662001227665288,-0.09832499636324687
0.36112302918774364,2.179993740432413,-0.09401423929795961
0.31840074416959174,1.8698800889631693,-0.11797032394075062
0.29985961450660253,1.5548192603853612,-0.08946415125070092
0.31575727716707913,1.7847719700640847,-0.11317636800089713
0.30534812244419246,1.7537924737860227,-0.10289697293191742
0.3183168503446192,1.5897766129978312,-0.12193797908175444
0.29681642789729695,1.8925081490262792,-0.1012765613689354
0.31858656990233963,1.1631626463843672,-0.12789156560254977
0.320470596284214,1.1134774009476598,-0.13779790977932457
0.3061126689281466,1.8315957063965285,-0.11613930114014144
0.30003046068174266,1.9488254195967445,-0.11112308244231915
0.30652106794863054,1.9928228821072225,-0.1238560430818026
0.30631132717100856,1.7351399423708704,-0.10821286642623648
0.3344328972920469,1.4462049948083517,-0.09506804033964554
0.33513150331820235,1.478534097404238,-0.13211334022194796
0.3041622566171433,1.2462170206429561,-0.13632603348823513
0.34181954110709,1.7192716054943298,-0.08269962436831961
0.35291865888323426,1.6319351758799177,-0.10860202287224995
0.3575320530882662,1.6542804958849202,-0.10472128625465926
0.33911928377648,1.7129847534068168,-0.07621121251226516
0.34734183787582584,1.6993931529168282,-0.07941288537275723
0.3476362078083231,1.6635958649251068,-0.04195714254512707
0.29883393932936636,1.595007369146311,-0.19039383605486362
0.33986788363012066,1.536544961962025,-0.08911198870150744
0.34247867195444176,1.4714292529674808,-0.10033442660909846
0.35834357618423884,1.3066509618069713,-0.10722129355326813
0.2938966287994342,1.9073832718050316,-0.09070365296663091
0.32794314228027055,1.4627300795124851,-0.09493482671904999
0.3150053091789245,1.29147809098846,-0.09547112861121144
0.305244217330445,2.0396246704850127,-0.09813050419595779
0.3264898323111837,1.5803796268105093,-0.08187714455365616
0.310948623940917,1.452203530723108,-0.10974269486851598
0.31876660568742426,1.5037832196892267,-0.13133648670344975
0.3078985460364534,1.598618756430136,-0.13144107648441447
0.33338752142378086,1.2824792361355206,-0.11828470787535565
0.3307200522029247,1.528609440187129,-0.1291129167013701
0.3178429754699432,1.8601659405387498,-0.11954820606138673
0.3071263069014404,1.3749641268891197,-0.10009130897533883
0.32426871852946315,1.4291077882868841,-0.12252255211285853
0.3007385395305691,1.3894232474934107,-0.11179731433046035
0.2945186159271477,1.5129111711872123,-0.12163271968952748
0.33348014370377566,1.1499380496667306,-0.11542346437524278
0.3312028307007076,1.920100857902364,-0.08772408451645411
0.3005705923864619,2.224178744230721,-0.1483519038435581
0.35448487775643645,2.1167477228867115,-0.09243327284972674
0.2855297289493852,1.2956045482429455,-0.12756755622766505
0.340905084802231,1.9416152605414827,-0.09685080587428192
0.341949967859786,2.0729530040430064,-0.0810038844678184
0.3393552592080871,1.953904106441039,-0.08074165444520542
0.2998987980848902,1.0910751881758327,-0.1370476316837569
0.324433345993253,1.3751159951472964,-0.10506210177493996
0.3074382608703838,1.240802890831139,-0.1510207024404217
0.3192169722940058,1.5690883160794864,-0.11127238462559494
0.3114295371678245,1.7669257845421402,-0.1113211381069255
0.2927136403063574,1.9097848202523415,-0.11691956427723266
0.3034002226414853,1.5836442021728299,-0.10583190173549019
0.30809877505059435,1.3282956912728832,-0.10499113764452592
0.29732302511567144,1.2534633349052657,-0.1152548068095834
0.2969112802760936,1.242120501658315,-0.11514111994627906
0.31602902048779336,1.6407593691059332,-0.10734156866844367
0.2982363793010765,1.1276591648717642,-0.1176613510433573
0.2861225018241494,0.9667631732105464,-0.14648469024948685
0.3009588743996332,0.9823870597503982,-0.10112288628860194
0.3013480357027064,0.9956561218004922,-0.11684461809440432
0.33504105944994506,1.0362383648422235,-0.09178298934011968
0.30179288708074187,1.6377427884692093,-0.1160341373944153
0.3116562554884876,1.2968258464732991,-0.13090649753004951
0.32026886737987903,1.0636862770420725,-0.0921523116870306
0.3310853467254062,1.7000551126758394,-0.11621538946606791
0.3202018309801997,1.416030292643183,-0.10581405504726521
0.32300202048554955,0.9045846253730879,-0.14464016995660756
0.3136691778244635,1.0592616465675397,-0.1268617653086113
0.3451558813257088,1.014050989104135,-0.12899193212550952
0.3242448341914095,0.9268436903267043,-0.06940401038504478
0.30437822505397694,1.143493377511254,-0.136132233423702
0.31716295446152604,1.2796125925535435,-0.08924901063911325
0.32548361809886023,0.9098543423482867,-0.14225623548514943
0.3345149598800156,1.0902504053476418,-0.1835429614660817
0.2954423576357577,1.8877521228104421,-0.12086041388542322
0.325640838056918,1.5482160861562309,-0.10516158345411213
0.3232698854789229,1.4777461924942552,-0.10946174309608814
0.31173370120998045,1.4212869054275872,-0.12180843161467234
0.358038767739925,1.9830048072265263,-0.11904911858192702
0.32259752390414337,2.0788346661125434,-0.10615394122491517
0.3230875836935707,1.5196633511615232,-0.07982402671068768
0.3421889998857305,1.8345222029225638,-0.09969080133950246
0.35264613644325027,1.9358632961282511,-0.07015829845653761
0.3038341855511631,1.6184613531666183,-0.09518863112139442
0.3019408832683552,1.640186587046024,-0.07375356875679871
0.3086369237162522,1.6309382040274074,-0.09455898028583042
0.30644593408525733,1.5405087852883212,-0.11881907882038527
0.32017237116851777,2.0343085602120756,-0.13909992231622023
0.3187862558389277,1.6177403428337167,-0.08937058673170871
0.288104990627297,1.9031393984581877,-0.12250607563457773
0.30985003989082593,1.697960928200241,-0.11166481069321833
0.3062667599463759,1.3740513080478705,-0.14030898025976404
0.3196787608617781,2.485487616723718,-0.08602491964220355
0.3114185960894113,1.90233656624433,-0.12346100049721458
0.3157536684221547,1.5913831665770473,-0.14396782701296038
0.3044448599487766,1.401172083592608,-0.09552996516541963
0.30156354681349384,1.6926982460982096,-0.09671788285059144
0.2859464448426223,1.849573497803188,-0.11599902781079412
0.3331511209581264,1.6555418504709252,-0.11299986890540763
0.3262053760840164,1.5597696134407155,-0.10539561767697427
0.3195350769208717,1.470649846587827,-0.09824555551965036
0.34393720543658823,1.4788525565579098,-0.07843466057607427
0.3379803915691856,1.282483539232204,-0.08085726867692264
0.2802097715156222,1.4219600962491108,-0.15052160343092622
0.2856766628853204,1.2693113568344991,-0.13474575253802418
0.3337325744302066,1.1781996994729995,-0.10625830530278652
0.30065593933817214,1.5232977494861408,-0.12358221510445978
0.3291690499789095,1.9231226111365496,-0.14197096205505735
0.33232548318008365,1.8939092773694526,-0.1560717225577121
0.321766038380417,1.8761173945237746,-0.11081775479078286
0.29032007467314264,1.5306586944529035,-0.10444041451020672
0.32440541572149556,1.5213511773414186,-0.10781227208632838
0.2960810342092939,1.606045897615756,-0.11854491912350348
0.2996801857147388,1.3727278753597405,-0.11547002329968238
0.32873691181161213,1.214466536110397,-0.07550579331438233
0.30991969495736293,2.268062939121808,-0.14969860307237914
0.3100073806375679,2.3914989169150784,-0.14537513902188925
0.32149742447291096,2.034555853778021,-0.16150762295251103
0.3080411811169926,1.830334769742792,-0.07771038568708706
0.30135878613891676,1.7506055635001778,-0.05146638416949458
0.3109738138420633,1.8614045073944276,-0.046764756752864976
0.31186070601719607,1.7427254180754281,-0.08507485204822886
0.31073280326510266,1.9639521584967052,-0.08881088505692047
0.3048586015753981,2.2509250517718375,-0.07792363417061086
0.3151497057029007,1.963001853020661,-0.10483193058813249
0.351742754169825,2.0795054397240293,-0.09021619936003593
0.3186598178819963,1.0446869025073153,-0.14628129963082923
0.3183446500818802,1.0594424795140711,-0.13031339988607968
0.31335012638578785,0.8844766211493347,-0.1151007343044353
0.3154749412775359,1.938350731447706,-0.09924496535369724
0.3098978463946917,0.9548948875313027,-0.09511319283446053
0.2840576787617785,1.1536383958185494,-0.09374695755250882
0.27286933007467734,1.1607617916888018,-0.0872753806723621
0.2955591792574832,1.2099630166488695,-0.09583508476083208
0.324428171155229,1.2115684793889931,-0.11637605734372743
0.3145692051664585,1.7385526806063167,-0.1591341628046845
0.2976926007886562,1.5801755888097937,-0.15066595741722558
0.33137992395158744,1.5241516340561885,-0.15663720712505333
0.3082316770953531,1.79966687374721,-0.11410407192117468
0.3249091735488684,1.2831929363637307,-0.08248677630520002
0.32596157043273455,1.5152553534657176,-0.07921566945307255
0.3585034444231647,1.7765086754091237,-0.10974865166285291
0.3383040779086015,1.6210588780154858,-0.10002211859531039
0.3231712705293216,1.7011827612412804,-0.16419489302524504
0.321101900651564,1.712137663555204,-0.16530634885658926
0.31894709774723407,1.0813306714096853,-0.12672938871492093
0.34248613073968115,1.909717070798253,-0.15816135533684464
0.3199466894958829,1.5892686653000474,-0.15539771527187018
0.2951505006080368,2.220603668128863,-0.10317480246850173
0.3327155447892561,1.8817137224025637,-0.11627486308799988
0.3104322413504244,1.3179933783198796,-0.12533580915663442
0.298457495397793,1.396672474779232,-0.11638121186709768
0.3146575368249959,1.0000075673294941,-0.10967704640722609
0.32617075013280034,1.0650487046298154,-0.1217168207999456
0.3309137512667641,1.2606089192825158,-0.13335094329647193
0.3015800720856087,1.3585589983692765,-0.13659216056322232
0.304693375186962,1.3991837615909355,-0.1362855280989833
0.3106270395484919,1.3292054745079855,-0.09263060929660029
0.30299101739290735,1.2402086101010594,-0.1045982658667046
0.31129328480769497,1.2865885036110811,-0.08615055641434392
0.300699682856072,1.2087909782060988,-0.12922183341240395
0.3188397511364968,1.498456398664334,-0.08795712908576908
0.2975384529038198,1.182717389808982,-0.07210696621453488
0.30598377463375476,1.0960231762963777,-0.1279004797991615
0.3058007813823002,1.2413470516111327,-0.1127461310138406
0.2912861748651613,1.366279385294396,-0.0959172241890639
0.3112212416858639,1.5399690638742816,-0.11702154644200329
0.3051261016356053,1.2273068906036764,-0.09777330432823429
0.32880025772588034,1.0933525158154502,-0.12280461538006082
0.2867770806727841,1.8337788125061643,-0.080966185878704
0.2805317147968847,1.8167564497299515,-0.11398406903396632
0.2863602232082545,1.8567354548460615,-0.1194504625055803
0.302392011447881,1.6470287530819887,-0.1374088042994791
0.31290316924273165,2.0363458642919294,-0.05983130811967971
0.32206724513718166,2.1431652986606387,-0.07232657621116759
0.32201208950337745,2.065720697735248,-0.07144941652174627
0.31898406696797493,2.0043916690463077,-0.06919293020396244
0.34688010973775807,1.2145553088146235,-0.07151378328569524
0.35175008407574876,1.8090471906027101,-0.051206671831176026
0.35158023639890057,1.8046471320456963,-0.05054507481279614
0.3254249385143666,2.148069295847413,-0.09723952231043288
0.3222147202551823,2.4120559770388903,-0.11024736659122264
0.322362483633661,2.3927538710718324,-0.11167683392610425
0.33050685798092916,2.102578411773241,-0.0957971814862671
0.34976710446287007,1.326194804683036,-0.1458840252393837
0.3471338428009644,1.5920966890713177,-0.13289344802006936
0.2974247502254922,1.828454763511008,-0.10926553899306524
0.3005258118166091,1.7426966255689447,-0.12745609246656442
0.34312889641415795,1.5002424366322473,-0.13185664031456198
0.3083205526538387,2.001254557469399,-0.11972656141681168
0.3572503368039683,1.6945941884339657,-0.10939302754145687
0.330496222537399,1.9647963722969768,-0.08992156280549135
0.3138899621334423,1.8758276570851415,-0.09278965401090766
0.29577118536692226,2.00139210156923,-0.1213925317277138
0.34891875056513494,1.3751203101480045,-0.09457668570362404
0.3260609010307216,1.4049904851217434,-0.09361063956596227
0.2970974493121481,1.2523172443083488,-0.1220273048929263
0.31101817779344276,1.1697768472868155,-0.09823799442366958
0.3247943572487018,1.5307560811629555,-0.07602395300308959
0.3001528543942198,1.8562564806081117,-0.13404800799656633
0.3104821199263695,2.1470580712021126,-0.08520666303152745
0.30297363159668206,1.2276608963494386,-0.1486957720403913
0.3019415282348112,1.2655984048028226,-0.14945673261486594
0.32940541885887775,1.6360934294503862,-0.08450938109590594
0.3029118596634532,1.6689954620536545,-0.09367683217985211
0.29161346629858825,1.5886851062678429,-0.08535562223366742
0.333977522266607,1.4275456661866441,-0.13741885059979647
0.30041473993109075,1.4900288696323065,-0.11808229160223539
0.2966265040004737,1.5216928355010009,-0.11281470828710098
0.3305875405626961,1.893484904189424,-0.11443906237724728
0.32388409005857915,1.4695246178009493,-0.14356397655366032
0.3117642529960614,1.316547658847725,-0.07505011874147924
0.2899195270380125,1.4290860857922683,-0.09395422666611329
0.3211475172906482,1.4412386311482086,-0.1129083004124191
0.3094297415874464,1.3738006038606305,-0.1163399082474222
0.32280971145719506,1.2892015850469896,-0.10257317832205567
0.28776252969703514,1.064009541096196,-0.13754733708198894
0.2978576097570665,1.032561335970674,-0.12411858514070667
0.29888879526514983,0.837726415381581,-0.11567544104700704
0.2913899333989076,0.8055925242747313,-0.11665985622219979
0.29984263971304553,1.1428692711552475,-0.1191197496353444
0.32167969090038545,1.2491653474538473,-0.10598810735350839
0.3179635671461479,1.6446562375084885,-0.08223960765416137
0.29739376396037365,1.3400880206554366,-0.11514202249582121
0.282495883198088,1.0379706532159463,-0.10892246639122857
0.3368636504731687,1.3617139323061396,-0.10282310729788686
0.3122165979720562,1.5692699598146702,-0.11186634210459762
0.3070169063788037,1.7967859435309022,-0.14732623628951363
0.30093527524734,1.6071056012460072,-0.11627212054842896
0.3226883811797313,1.8802642380385528,-0.10849581095524657
0.2981147997184533,1.4616207513324113,-0.13345293369297886
0.3018550844309525,1.2077201349336428,-0.11921176847226568
0.3211778878312406,1.981852979494278,-0.11798524524049436
0.317557007688946,1.4871449266589467,-0.07950427831578326
0.32000860880923776,1.7610827470001023,-0.07892488396984397
0.3297647075822101,1.75446153873275,-0.11478278138617444
0.3104036211464547,1.4208729915699538,-0.09501637544894456
0.29862685567496117,1.2567304942910908,-0.10752814172051513
0.304295865326129,1.3129042998984828,-0.10412521732956134
0.320407432739537,1.6170875946686167,-0.12065219547126094
0.30831763800586875,1.277648513143827,-0.0977343913988093
0.31463871633551704,1.6134453770073707,-0.11863288260988375
0.32536840463572925,1.546962668047191,-0.12303380173696614
0.3074965794453828,1.4965835758700587,-0.1060241276928554
0.3168077460458099,1.826219508998322,-0.1136682247159084
0.3013566132622357,1.1808733770378879,-0.1020752037962893
0.33491761783971474,2.014109253034816,-0.11736736829520021
0.31266166805905465,1.9325563955604956,-0.10042992754311181
0.31462052238343646,1.9941734924142858,-0.11112742938844018
0.31058916680663146,2.015503107431784,-0.11819780966791998
0.3115251091786612,1.8305726529384763,-0.10564538907467691
0.32372824050452076,1.0255960726618862,-0.17363466356004637
0.3285538524927461,1.5047726321965955,-0.060866105615869165
0.29900307281180527,1.2307411161511739,-0.07994280300945658
0.3326230222721826,1.4108861577697867,-0.1499985545185169
0.30242064651976686,1.7073117504089572,-0.11174811591015121
0.30546225487168766,1.8213859448133503,-0.09024014322961435
0.31915583226259864,1.6170865272925838,-0.08587601549723534
0.29975446156866337,1.8819053593245882,-0.1039359897760635
0.32876433135242544,2.4676825971581398,-0.1089111914355346
0.30321887029598016,1.852719559300163,-0.13268221493164759
0.3252932259675512,1.466406767040153,-0.12247895792020888
0.3065979418660945,1.376906093232638,-0.10973772561000485
0.3074857681932585,1.5486275431261038,-0.12552260615761363
0.3353426425235155,1.2119793418432223,-0.1312643081849139
0.3286709485142262,1.2269106085443782,-0.12289091358754767
0.2870592966003085,1.4551802512777252,-0.14194242001666368
0.34116257790106286,1.2501101147427731,-0.07768271673011622
0.30874912266209653,1.388235217724373,-0.1100422230095071
0.3480520362845233,2.1887586991783925,-0.1102942276908229
0.3019894096164257,2.030676000375276,-0.14962861148706333
0.3392748499267672,1.7523352282963482,-0.1214265935216587
0.3101454925962632,1.841803142728414,-0.10145615293790605
0.3166155260955929,1.393550179701924,-0.12351994032408639
0.3241787220835003,1.4916436212557436,-0.14848732285057303
0.3219467660462141,1.6365901113505066,-0.15881125394273762
0.3354014500209199,1.664047659754372,-0.1431186477118529
0.3205997614814679,1.4920979558843663,-0.1614665814328476
0.321575076060979,1.4585365166126234,-0.17333352881976027
0.32978596926557335,1.5569263830044333,-0.12243632956465751
0.3105822195844814,1.4216720871753983,-0.10003845856026548
0.3040894237833581,1.3429907289316285,-0.11980886521467805
0.2947861629643075,1.3608340809082244,-0.11551051056814708
0.3551404059573472,1.5600017004260782,-0.14295878675753432
0.33724101229550046,1.7954809392998825,-0.10446406761462873
0.29199747084955163,2.0042882140125875,-0.11978675368195627
0.2920784015005632,2.036230391833103,-0.11879202946164413
0.2951526862129584,1.8708635707956902,-0.1219174958614768
0.3199901737522001,1.3865089850155994,-0.08690290881234035
0.3092785426735074,1.4000343154717214,-0.0879455903313453
0.30702364362884443,1.5459187377436039,-0.08657962033996151
0.3115760597180423,1.3897097132457514,-0.09024939480456236
0.33152889797906293,1.458636820297711,-0.1313164864788418
0.3200813317150797,1.4384987055641534,-0.12674006019447143
0.31122234026327217,1.9087142247905111,-0.13435008664787904
0.30702015722166265,1.7195117439181353,-0.14073706320166923
0.32146021449288403,0.9367700988730594,-0.08396602235577869
0.3201900317127896,1.028911520673228,-0.1490030243789305
0.326407304028304,1.1771782458914888,-0.10650513789168997
0.3273400359542601,1.0337012209665137,-0.09451518456067087
0.31745940339465833,0.9259214321513118,-0.08733608972286373
0.306697018354986,0.9761678617895704,-0.09224951733083973
0.32034670028018425,1.7538013140938877,-0.1383969640640381
0.29881620386490054,1.9343145016609373,-0.1473870091918318
0.3221343234028809,1.7703473906311535,-0.07859898761519972
0.30555498642512413,1.787643185176818,-0.08690355403973063
0.3371702738530167,1.4981295647497326,-0.12364722314068435
0.3147479365017546,1.356839312099316,-0.10069655672323947
0.30732445762588356,1.3065749670687326,-0.13077425086215888
0.32863210950551597,0.9249812437389153,-0.10489883375440588
0.32394101022657423,1.0915453570119191,-0.10126626362806644
0.3124775923454857,1.2007663607646195,-0.12622197970039709
0.3147798801998226,1.1895186424511606,-0.13542250475329776
0.32080810151357975,1.1253380051003297,-0.09756801447700932
0.3181427340757089,1.469592968508476,-0.13412040970368144
0.28947361439638475,1.8032186330473299,-0.13984651160990152
0.30899080447393573,1.8873210655909174,-0.14572190384488298
0.33569164790515665,1.9187903100581503,-0.14836581333337925
0.3395097086293261,1.6375389628275572,-0.14752868049847867
0.32146486846181205,1.4174183899137769,-0.1557690698338295
0.30850020203226,1.7635834961433838,-0.07344382224114365
0.3243802465479956,1.2992247707642663,-0.1638732564288081
0.33251445536085483,1.9808369827208256,-0.13095980681797864
0.30701697851206555,1.6899606910862512,-0.12282601540239453
0.31449133739153456,2.016328811249013,-0.12245217191552213
0.3103324357309317,1.6542937973018144,-0.0874873035443377
0.3188362345043724,1.646648062254383,-0.11251224910882435
0.36002940285902496,1.2618313982298661,-0.14196568140828936
0.3363629268348012,1.4498088060250274,-0.12524486369725216
0.3208245499829105,1.4992288650852692,-0.12342521631092519
0.30305814751199667,2.134781358292494,-0.10032601783063977
0.30465831788781894,1.4271815173852844,-0.1353159083797408
0.3032914889890259,1.4330101570386589,-0.12248983195561235
0.3234565744407226,1.6919444724719124,-0.1658282774805815
0.3275357244148135,1.231423471327462,-0.08015711343819841
0.29855062051084785,1.9513783284375155,-0.10896314808917888
0.3141901260201538,1.5547849058649177,-0.13777577591734355
0.31876521519669127,2.125997018447465,-0.11370088051950698
0.31831807277299323,2.287074994112338,-0.1094298559993023
0.3217891375100901,2.5126246986839567,-0.10533895920983118
0.32094717216659424,2.504806632690653,-0.10443466815217864
0.32094717216659424,2.504806632690653,-0.10443466815217864
0.3215400275666388,2.487528384409234,-0.10505509563548612
0.3215400275666388,2.487528384409234,-0.10505509563548612
0.31756940822475416,2.0056290898690987,-0.10794300477178814
0.3232137632446232,2.326929787104026,-0.1261175611267675
0.32078887654727495,2.139682368798718,-0.1050018329430141
0.31392503153805623,2.247979683268054,-0.0648765382773058
0.3119467994601232,1.5364363173257098,-0.08268389419846661
0.3101669208688236,2.201790627261967,-0.14201297412684916
0.32400052020919884,2.2677371186721125,-0.12036179458721277
0.3229872565996176,2.2474581155278255,-0.12377668083804638
0.33245589753127547,1.0024418303593028,-0.087569032715079
0.29630877500038283,1.288594432058487,-0.11820957643028938
0.34526391279717555,1.7303815973972951,-0.09150971367124268
0.3198958661342975,2.1820065270639146,-0.0870619353005152
0.31040472327029556,2.0238746590612835,-0.07877624225948247
0.30436190240690997,1.5060966230500576,-0.14017711913136208
0.2988162943937418,1.6105910949388655,-0.11471742761768768
0.3060465854535786,1.7642601439359902,-0.12034607869815475
0.30488092103449116,1.7454464346946865,-0.11954313560753856
0.30345932763041855,1.5096935255637043,-0.12009767877002703
0.29337504876188497,1.3291224690245578,-0.058279581690964435
0.31545684558368214,0.9879324292175954,-0.1436614839987252
0.3165282265230742,1.2744172863206702,-0.08382435040687616
0.3039499717813728,1.9858204055131041,-0.14572779421432416
0.30635647889564027,1.6947508819505157,-0.11605895679431964
0.31500190037066983,1.182353838199493,-0.1267114168303601
0.3031603234917895,1.0661517264667448,-0.11403333183129558
0.33245250968987783,1.0969504486460482,-0.17110327225863728
0.29880716163563315,1.1269090790275973,-0.1641652255635208
0.29445663101613156,1.1672406935228976,-0.144879397748269
0.34318925529404976,1.7646981214221404,-0.10549524060729147
0.3048833524724484,1.522796202866853,-0.12449944273876322
0.2962254514230107,1.8776585690849428,-0.14046155325628856
0.3371662137907475,1.1252408035333075,-0.1121114757545846
0.32908101369811604,1.5483518400862262,-0.08020678901738958
0.33956894319752207,1.7905892719696277,-0.06585860810504851
0.3350589893020427,1.6003995502576922,-0.11912501889012854
0.33445889811925134,1.593284973538467,-0.11805751861141124
0.30012732149398663,1.406077151428485,-0.13099348177324038
0.3086501107528837,1.8028694779858594,-0.1368295199031053
0.3014691836972232,2.2536292693452085,-0.1317210290437111
0.3079650616674066,1.9165001001167434,-0.11970859408207515
0.3157710449488601,1.8628715915696463,-0.08618256042687084
0.321264097071298,1.9811037031083927,-0.09929203456471583
0.30865257559582826,1.279921017678309,-0.09202627637820138
0.28395400241566815,1.350955969457242,-0.1068114612151135
0.287550320121638,1.1362679973639842,-0.11365453447854104
0.2923374012221773,1.199090998132155,-0.1304473849895571
0.29065407519365893,1.1581021259572268,-0.10004197439956891
0.33624298431052535,1.6276824622626773,-0.12321263548204636
0.29992172466128597,1.4418638336170206,-0.09857571142511568
0.2928358836799492,1.4039094787336508,-0.10837041157810544
0.2821562347112945,1.7304454804336067,-0.11679075736947685
0.3273450198951034,1.7896693588845933,-0.11603315823526456
0.31227657605367704,2.305166812566139,-0.11086058030008417
0.30006990331881683,1.3684453255501925,-0.10827690257137955
0.3226085616694406,1.7380494571716931,-0.13462809082450858
0.3026103472411208,1.1784489150535964,-0.08591275538267754
